Date,Close
7/22/2019 16:00:00,214.34
7/23/2019 16:00:00,211.97
7/24/2019 16:00:00,214.59
7/25/2019 16:00:00,215.01
7/26/2019 16:00:00,215.89
7/29/2019 16:00:00,212.5
7/30/2019 16:00:00,205.97
7/31/2019 16:00:00,199.98
8/1/2019 16:00:00,203.86
8/2/2019 16:00:00,195.83
8/5/2019 16:00:00,187.84
8/6/2019 16:00:00,187.33
8/7/2019 16:00:00,187.15
8/8/2019 16:00:00,192.79
8/9/2019 16:00:00,191.52
8/12/2019 16:00:00,189.74
8/13/2019 16:00:00,192.15
8/14/2019 16:00:00,185.77
8/15/2019 16:00:00,185.99
8/16/2019 16:00:00,192.39
8/19/2019 16:00:00,187.64
8/20/2019 16:00:00,186.15
8/21/2019 16:00:00,190.92
8/22/2019 16:00:00,193.37
8/23/2019 16:00:00,192.13
8/26/2019 16:00:00,193.86
8/27/2019 16:00:00,188.35
8/28/2019 16:00:00,185.31
8/29/2019 16:00:00,187.65
8/30/2019 16:00:00,177.28
9/3/2019 16:00:00,174.98
9/4/2019 16:00:00,173.67
9/5/2019 16:00:00,175.9
9/6/2019 16:00:00,172.3
9/9/2019 16:00:00,171.04
9/10/2019 16:00:00,173.89
9/11/2019 16:00:00,172.56
9/12/2019 16:00:00,170.38
9/13/2019 16:00:00,167.59
9/16/2019 16:00:00,173
9/17/2019 16:00:00,175.07
9/18/2019 16:00:00,175.51
9/19/2019 16:00:00,172.74
9/20/2019 16:00:00,174.97
9/23/2019 16:00:00,174.45
9/24/2019 16:00:00,167.51
9/25/2019 16:00:00,169.98
9/26/2019 16:00:00,174.44
9/27/2019 16:00:00,168.65
9/30/2019 16:00:00,169.96
10/1/2019 16:00:00,168.74
10/2/2019 16:00:00,165.81
10/3/2019 16:00:00,172.09
10/4/2019 16:00:00,173.88
10/7/2019 16:00:00,177.84
10/8/2019 16:00:00,169.49
10/9/2019 16:00:00,173.29
10/10/2019 16:00:00,174.32
10/11/2019 16:00:00,180.44
10/14/2019 16:00:00,180.24
10/15/2019 16:00:00,180.96
10/16/2019 16:00:00,160.46
10/17/2019 16:00:00,157.83
10/18/2019 16:00:00,154.54
10/21/2019 16:00:00,154.09
10/22/2019 16:00:00,153.02
10/23/2019 16:00:00,152.29
10/24/2019 16:00:00,158.59
10/25/2019 16:00:00,160.75
10/28/2019 16:00:00,159.4
10/29/2019 16:00:00,158.11
10/30/2019 16:00:00,164.1
10/31/2019 16:00:00,162.16
11/1/2019 16:00:00,165.33
11/4/2019 16:00:00,165.19
11/5/2019 16:00:00,161.38
11/6/2019 16:00:00,161.55
11/7/2019 16:00:00,160.44
11/8/2019 16:00:00,162.42
11/11/2019 16:00:00,163.97
11/12/2019 16:00:00,163.71
11/13/2019 16:00:00,166.38
11/14/2019 16:00:00,164.8
11/15/2019 16:00:00,165.98
11/18/2019 16:00:00,164
11/19/2019 16:00:00,166.89
11/20/2019 16:00:00,172.56
11/21/2019 16:00:00,171.51
11/22/2019 16:00:00,172.84
11/25/2019 16:00:00,176.45
11/26/2019 16:00:00,177.99
11/27/2019 16:00:00,179.68
11/29/2019 13:00:00,179.12
12/2/2019 16:00:00,171.93
12/3/2019 16:00:00,173.5
12/4/2019 16:00:00,165.39
12/5/2019 16:00:00,160.97
12/6/2019 16:00:00,166.22
12/9/2019 16:00:00,163.63
12/10/2019 16:00:00,163.22
12/11/2019 16:00:00,165
12/12/2019 16:00:00,159.74
12/13/2019 16:00:00,159.46
12/16/2019 16:00:00,160.45
12/17/2019 16:00:00,159.61
12/18/2019 16:00:00,161.48
12/19/2019 16:00:00,161.57
12/20/2019 16:00:00,167.16
12/23/2019 16:00:00,165.61
12/24/2019 13:00:00,166.19
12/26/2019 16:00:00,165.36
12/27/2019 16:00:00,165.85
12/30/2019 16:00:00,163.84
12/31/2019 16:00:00,164.45
1/2/2020 16:00:00,167.46
1/3/2020 16:00:00,168.44
1/6/2020 16:00:00,169.49
1/7/2020 16:00:00,172.95
1/8/2020 16:00:00,178.71
1/9/2020 16:00:00,179.48
1/10/2020 16:00:00,180.11
1/13/2020 16:00:00,181.92
1/14/2020 16:00:00,179.98
1/15/2020 16:00:00,179.18
1/16/2020 16:00:00,182.78
1/17/2020 16:00:00,181.06
1/21/2020 16:00:00,182.31
1/22/2020 16:00:00,182.41
1/23/2020 16:00:00,184.38
1/24/2020 16:00:00,186.07
1/27/2020 16:00:00,183.96
1/28/2020 16:00:00,186.68
